1.8363
1.8593
1.8005
1.7852
1.7812
1.8152
1.7533
1.826
1.7938
1.8759
1.7461
1.8018
1.8581
1.7503
1.7376
1.6866
1.7582
1.6844
1.7369
1.5938
1.7505
1.7825
1.7622
1.7717
1.806
1.7648
1.8039
1.7813
1.6393
1.719
1.7286
1.7282
1.792
1.7092
1.8174
1.7649
1.6361
1.6951
1.6772
1.6867
1.7758
1.6236
1.8399
1.8147
1.7049
1.6346
1.7392
1.7108
1.7051
1.6873
1.669
1.6599
1.6281
1.7323
1.672
1.777
1.7385
1.6771
1.7226
1.6974
1.5295
1.7487
1.7888
1.6296
1.6854
1.7138
1.7094
1.7748
1.7836
1.7066
1.6654
1.7151
1.76
1.6584
1.7798
1.7204
1.6438
1.7557
1.762
1.7477
1.733
1.7132
1.7171
1.7352
1.7212
1.6976
1.7119
1.7379
1.751
1.7324
1.7493
1.6787
1.6558
1.7598
1.7175
1.6946
1.7307
1.7061
1.74
1.8489
1.7484
1.6881
1.7238
1.6305
1.655
1.7346
1.7112
1.7606
1.7354
1.6667
1.6486
1.6752
1.6223
1.6761
1.6842
1.6792
1.7426
1.7291
1.689
1.6538
1.6045
1.6475
1.6717
1.6801
1.6566
1.6894
1.7251
1.7458
1.7114
1.6708
1.7709
1.6778
1.6747
1.6736
1.7225
1.6933
1.7527
1.7061
1.7649
1.6628
1.6787
1.8377
1.7329
1.6493
1.7256
1.6578
1.6594
1.7351
1.7078
1.7055
1.772
1.6544
1.8008
1.7115
1.6957
1.6754
1.6538
1.6517
1.7141
1.7142
1.7753
1.6948
1.7059
1.5824
1.6744
1.6511
1.7359
1.675
1.7542
1.6413
1.7949
1.7043
1.7304
1.7236
1.7419
1.6584
1.6487
